step,action0,action1,action2,action3,action4,action5,action6,action7,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13,state14,state15,state16,state17,state18,state19,state20,state21,state22,state23,state24,state25,state26,
225,0.0216781,0.170308,-0.256599,-0.24322,-0.397925,0,0.209218,0.0373875,0.528998,0.996187,-0.0349051,-0.0797991,-0.00502138,0.453917,0.884978,-0.153011,-0.52835,-0.24361,-0.604851,0.503386,1.27976,2.06913,-0.00551833,0.386916,-0.533333,0.098283,0.0146814,-2.662,0.0696588,-1.66592,0.019756,4.66731,0.587944,-0.545985,-0.243417,
226,0.0514852,-0.015148,-0.32387,-0.28728,-0.289251,0,0.116918,0.0217192,0.537021,0.99732,-0.0412708,-0.0601637,0.00541394,0.2765,0.843718,-0.305363,-0.52649,0.0214584,-0.569432,0.480437,1.23776,1.80888,-0.0836551,-0.0949636,-0.249375,0.962838,0.686804,-4.40972,-1.70773,-4.43245,0.0385972,5.92979,0.832113,-0.36971,-0.558963,
227,0.00915049,-0.230168,-0.341604,-0.318103,-0.110452,0,-0.0263767,0.000151698,0.527356,0.997417,-0.0555917,-0.0383787,0.0244261,0.00230242,0.70758,-0.557116,-0.52434,0.331974,-0.524726,0.472022,1.20987,1.04074,0.304808,0.0446052,-1.36017,-0.259868,0.331769,-6.52381,-3.71251,-2.23442,0.052652,6.5106,0.950965,0.050776,-0.444501,
228,0.0313965,-0.385901,0.00947485,-0.196507,-0.0943059,0,-0.220524,-0.0170341,0.523385,0.996306,-0.0741289,-0.0305699,0.0307439,-0.377357,0.484828,-0.542629,-0.523299,0.576469,-0.519392,0.475937,1.14583,1.56261,0.277614,-0.119325,0.330239,0.384413,0.956055,-8.6609,-1.92252,0.612715,-0.00477001,-0.00715098,-0.127225,0.089044,-2.09578,
229,0.0349225,-0.347854,0.110289,-0.0381663,-0.0345269,0,-0.325144,-0.0274112,0.510006,0.997002,-0.0587963,-0.0208583,0.0457754,-0.584035,0.504172,-0.526517,-0.523517,0.51418,-0.528574,0.486463,0.973011,1.74137,-0.116579,-0.463656,0.738649,0.486216,0.0398067,1.18645,0.626154,0.113578,-0.00324685,-2.03839,-0.243048,0.337947,-4.79735,
230,0.0452858,-0.245989,0.22915,0.0236946,0.086318,0,-0.286929,-0.0247972,0.473556,0.997963,-0.0404411,-0.00395596,0.0491781,-0.504824,0.527632,-0.524053,-0.523682,0.355731,-0.545481,0.509198,0.675253,1.84374,-0.224018,-1.00132,0.810904,0.786051,0.275771,1.94596,0.314811,0.0139649,-0.00339982,-4.28169,-0.431408,0.569145,-7.09438,
231,-0.034618,-0.0666515,0.317177,0.0858619,0.160332,0,-0.218254,-0.0187819,0.413394,0.998094,-0.0237337,0.00434361,0.0567949,-0.368476,0.547473,-0.507637,-0.523577,0.0945501,-0.570905,0.528084,0.465186,1.77125,-0.523886,-1.1623,0.914599,-1.5245,0.302574,3.46676,0.466589,0.637,0.00755748,-6.15039,-0.570123,-0.058575,0.93464,
232,0.0253222,0.165344,0.320558,0.125416,0.0988861,0,-0.10292,-0.00802187,0.390527,0.996759,-0.00568751,-0.00602337,0.080017,-0.148111,0.581672,-0.447714,-0.523374,-0.236375,-0.594764,0.518777,0.515581,2.73923,-1.66139,1.07925,-0.241138,0.208639,0.917788,5.13129,0.756381,1.72406,0.00730373,-6.87892,-0.226738,-0.277366,0.801078,
233,-0.00162503,0.380709,0.0889199,0.0481874,-0.00164897,0,0.0597387,0.00924833,0.449988,0.995987,-0.0207615,-0.0181803,0.0851362,0.15574,0.637757,-0.34448,-0.523519,-0.567847,-0.603636,0.51128,0.585802,2.80371,-1.72062,1.00312,-0.443754,-0.570485,-0.687318,7.10512,1.54289,2.40462,-0.00982285,-2.5872,-0.186244,-0.0339673,1.97989,
234,-0.0126371,0.365636,-0.115873,-0.0420942,-0.151108,0,0.248863,0.0348692,0.48871,0.997298,-0.0254909,-0.0372124,0.0579857,0.519119,0.721658,-0.226654,-0.524118,-0.543041,-0.610894,0.509532,0.75206,2.75887,-1.50468,0.555415,-0.189245,-0.889373,-1.14708,7.42106,1.80914,2.29765,-0.011357,1.19615,-0.104613,-0.0432951,4.65031,
235,-0.00686375,0.301447,-0.206357,-0.178562,-0.319522,0,0.264608,0.0414673,0.504191,0.996744,-0.0196869,-0.0554914,0.0550891,0.555849,0.801637,-0.143655,-0.525035,-0.440678,-0.609641,0.503654,1.04555,2.3692,-1.42398,0.0863848,0.680793,-0.723412,0.301791,-1.30413,1.38851,1.0538,-0.0245309,2.89742,0.156394,-0.176034,7.07182,
236,0.00167045,0.180204,-0.262543,-0.228213,-0.395397,0,0.211537,0.035424,0.528449,0.994957,-0.0294311,-0.0784212,0.055175,0.454906,0.836638,-0.149335,-0.526137,-0.258071,-0.589579,0.497453,1.26628,1.79336,-0.621688,0.723996,-1.20687,-0.477858,-0.338662,-2.72758,0.0212164,-1.26528,-0.0281932,4.42236,0.620837,-0.0827058,-0.522334,
237,0.0360543,0.00326981,-0.331966,-0.274874,-0.302623,0,0.116954,0.0202368,0.55333,0.994302,-0.0502919,-0.0738571,0.0581327,0.273128,0.795822,-0.281364,-0.526383,-0.00463161,-0.553036,0.493333,1.23277,1.55802,-0.740082,0.242161,-0.708936,0.5161,0.513408,-4.51941,-1.64237,-4.01793,0.003114,5.70945,0.84397,-0.0783744,-0.386493,
238,0.0526869,-0.205178,-0.359519,-0.306447,-0.128994,0,-0.0302774,-0.000490991,0.552465,0.993088,-0.0711781,-0.0554511,0.0750654,-0.00792885,0.665034,-0.532753,-0.5261,0.294814,-0.51806,0.495931,1.21434,1.37995,-0.73749,-0.255761,-0.796822,0.998054,0.886152,-6.69754,-3.57425,-4.91817,0.0092317,6.26787,0.0553658,0.18214,-0.350728,
239,0.0469933,-0.379464,-0.0881573,-0.219045,-0.0971215,0,-0.231877,-0.0183067,0.531997,0.993354,-0.0765737,-0.0227243,0.0828699,-0.39876,0.493093,-0.546637,-0.523889,0.565786,-0.522027,0.514395,1.15949,1.79085,-0.538716,-0.584667,0.128671,0.8353,1.1025,-8.94647,-0.284818,0.691417,0.0518381,1.25952,-0.0902859,0.536282,-1.81806,
240,0.0197222,-0.354613,0.0815736,-0.0381207,-0.0485264,0,-0.316434,-0.027019,0.523167,0.992583,-0.0712414,-0.0190389,0.0966468,-0.565535,0.513211,-0.527253,-0.523208,0.525101,-0.529991,0.529165,1.00826,1.23159,-0.547551,-0.14008,0.458081,0.0468708,0.133363,0.924065,0.340239,0.142416,-0.00978095,-1.77327,-0.223903,-0.111456,-4.30136,
241,0.0304977,-0.262755,0.199953,0.0207543,0.0625281,0,-0.287182,-0.0246095,0.503209,0.992751,-0.059859,-0.0124281,0.103479,-0.505681,0.522751,-0.524173,-0.523701,0.381123,-0.545874,0.524781,0.733468,1.33418,-0.621287,-0.662798,0.519522,0.358009,0.419738,1.46278,0.0532677,0.0178284,-0.00996321,-3.96807,-0.409553,-0.0427513,-6.67114,
242,0.0149537,-0.0952334,0.297386,0.0821367,0.159774,0,-0.23285,-0.0196145,0.458769,0.992216,-0.0483587,-0.00521673,0.114639,-0.398053,0.529264,-0.511903,-0.523791,0.135305,-0.570253,0.523862,0.47378,1.49876,-0.672597,-0.988663,0.859766,-0.0915713,0.479807,2.82911,0.213016,0.473572,0.0386046,-5.84796,-0.558487,-0.00464825,0.0629618,
243,-0.0018906,0.134562,0.357526,0.135685,0.109371,0,-0.133148,-0.0106609,0.400878,0.992609,-0.00931388,-0.000399507,0.120996,-0.206406,0.554713,-0.459428,-0.523357,-0.191766,-0.600633,0.523734,0.509661,1.695,-0.902985,-1.19655,1.37218,-0.577999,-0.0152432,4.76314,0.757008,1.61696,-0.00538071,-7.18128,-0.627381,-0.00203306,0.541214,
244,-0.00137367,0.367413,0.266063,0.128185,0.0191254,0,0.0163366,0.00405983,0.431315,0.991404,-0.0232241,-0.0145308,0.127934,0.0729479,0.597692,-0.360931,-0.523442,-0.545949,-0.613218,0.523581,0.563204,2.78646,-1.8354,1.18791,-0.851784,-0.563144,-0.0841026,6.61658,1.16848,2.33635,-0.00743512,-5.91873,-0.114196,0.000803318,1.55846,
245,-0.0277163,0.371886,-0.112045,-0.0234341,-0.122253,0,0.212323,0.0280815,0.47916,0.993534,-0.0316186,-0.0351849,0.103212,0.445019,0.677854,-0.241832,-0.524136,-0.553288,-0.617809,0.52357,0.706385,2.69613,-1.48657,0.777199,0.365391,-1.32539,-1.27969,8.23207,1.99453,2.41081,-0.0202235,1.13766,-0.0622018,-0.0118627,4.15303,
246,-0.00518388,0.313919,-0.185288,-0.160584,-0.291275,0,0.268045,0.0401987,0.505316,0.993437,-0.016777,-0.0648243,0.0927368,0.560431,0.770733,-0.147719,-0.52525,-0.460192,-0.615754,0.516713,0.97687,2.33755,-1.3403,0.326706,0.358867,-0.675074,-0.307978,-0.977728,1.7224,1.38232,-0.0271425,2.5562,0.160579,-0.24249,6.64187,
247,-0.027086,0.201377,-0.270966,-0.217248,-0.405732,0,0.224473,0.0367882,0.521834,0.994006,-0.0199802,-0.0744854,0.0774886,0.479045,0.825104,-0.132675,-0.526699,-0.289197,-0.599119,0.504774,1.26799,1.52547,-1.07627,0.511355,-1.04689,-1.30972,-0.649193,-2.27518,0.468551,-0.774523,-0.0196949,4.31934,0.470476,-0.231598,0.510419,
248,0.029106,0.027092,-0.345569,-0.268156,-0.328892,0,0.140239,0.0238941,0.536459,0.993414,-0.0283226,-0.0816901,0.075189,0.317548,0.808248,-0.242288,-0.525768,-0.0383845,-0.569796,0.48805,1.23753,1.27601,-1.22033,0.0597367,-0.0508681,0.315685,0.360717,-4.1604,-1.13279,-3.6068,0.0381795,5.7036,0.706338,-0.432207,-0.529785,
249,0.0434114,-0.184915,-0.38157,-0.304894,-0.166907,0,0.000520749,0.00337198,0.526162,0.992998,-0.0330127,-0.0686672,0.0902807,0.0514714,0.70356,-0.478366,-0.52382,0.264975,-0.530783,0.472122,1.21649,1.04559,-1.24998,-0.464474,-0.129262,0.731633,0.914413,-6.46224,-3.04031,-5.81853,0.0406146,6.4247,0.854339,-0.20734,-0.313935,
250,0.00813653,-0.377486,-0.150737,-0.237044,-0.0950154,0,-0.197435,-0.0154323,0.502098,0.992198,-0.0453553,-0.0592944,0.0998503,-0.331928,0.499345,-0.556103,-0.523291,0.562516,-0.519234,0.47042,1.17032,0.712575,-0.804522,-0.155315,-0.201597,-0.288126,0.323825,-8.8694,-4.08365,0.840474,-0.00321609,2.23504,-0.112603,0.127649,-1.45692,
251,0.00219068,-0.360227,0.0525157,-0.0416494,-0.0563065,0,-0.327257,-0.0273702,0.49092,0.992178,-0.0230852,-0.0680611,0.102063,-0.588724,0.499408,-0.529053,-0.523489,0.534217,-0.526847,0.478142,1.03022,1.05601,-1.04995,-0.425788,0.966223,-0.460174,-0.750309,0.99748,0.740834,0.227124,-0.00389768,-1.54601,-0.204031,0.202016,-4.12579,
252,0.0137736,-0.274682,0.17676,0.0159449,0.0505261,0,-0.294349,-0.0255366,0.456707,0.99329,0.00308544,-0.0732993,0.0893993,-0.51971,0.52781,-0.52435,-0.523691,0.399333,-0.541785,0.488371,0.762966,1.15731,-1.12233,-0.947727,1.01753,-0.125584,-0.394461,1.54859,0.398042,0.0259109,-0.00435491,-3.83154,-0.391395,0.206443,-6.54476,
253,0.0773352,-0.117987,0.275767,0.0705538,0.161104,0,-0.241524,-0.021153,0.434578,0.993352,-0.00767399,-0.0439766,0.106106,-0.413501,0.549466,-0.517074,-0.523296,0.167908,-0.562087,0.499303,0.479203,1.87063,-0.758337,-0.10941,0.114902,1.7163,1.13168,2.70339,0.486543,0.274851,-0.00171729,-5.47868,-0.435709,0.241278,-0.504983,
254,0.0656431,0.100757,0.348182,0.129968,0.11996,0,-0.147633,-0.0126244,0.416681,0.991339,-0.0127956,-0.00718123,0.130506,-0.231311,0.586161,-0.474165,-0.523516,-0.143205,-0.58711,0.52537,0.508531,2.02527,-0.8367,-0.62444,-0.0523884,1.37641,0.87601,4.56794,0.97472,1.43067,-0.00371493,-6.95279,-0.563014,0.63975,0.51259,
255,0.00249286,0.33887,0.33938,0.157062,0.03651,0,-0.00243088,0.00248668,0.435414,0.991078,-0.018751,-0.0225583,0.130013,0.0416108,0.641795,-0.380787,-0.523175,-0.499753,-0.603587,0.526883,0.55455,2.85923,-1.67195,1.48845,-0.411792,-0.451126,-0.103313,6.39679,1.25428,2.26561,0.0243418,-7.26094,-0.0640241,-0.0947645,1.29324,
256,-0.00813563,0.370469,-0.0888308,-0.0124089,-0.0975324,0,0.195411,0.0283642,0.497941,0.993983,-0.0183373,-0.0374245,0.101299,0.416442,0.731667,-0.261851,-0.523378,-0.55096,-0.606024,0.523524,0.679513,2.73005,-1.32563,1.03158,0.0621683,-0.758517,-1.53289,8.56781,2.32853,2.46924,-0.00883195,0.813938,-0.0345764,-0.0528217,3.68974,
257,-0.0020924,0.324346,-0.159437,-0.153725,-0.264279,0,0.268409,0.0444158,0.536876,0.995124,-0.0126132,-0.0539341,0.0816046,0.566328,0.842822,-0.160286,-0.523937,-0.476638,-0.602583,0.518309,0.927151,2.39551,-1.2193,0.523793,0.152606,-0.584411,-0.318952,-1.0169,2.1225,1.60847,-0.0120534,2.15243,0.170699,-0.146716,6.1961,
258,0.0171867,0.224258,-0.257769,-0.208338,-0.406746,0,0.225408,0.0416568,0.54933,0.994905,-0.00827666,-0.0660715,0.0757037,0.487535,0.918147,-0.129745,-0.524531,-0.323147,-0.586151,0.510662,1.26599,2.23848,-1.22852,-0.084888,0.259041,-0.0277568,-0.27046,-2.12919,0.899599,-0.370866,-0.0177684,3.97832,0.480856,-0.15727,2.93676,
259,0.00528831,0.0620948,-0.329705,-0.25995,-0.344957,0,0.145789,0.0289123,0.538177,0.995358,-0.00837056,-0.065112,0.0703702,0.33625,0.92368,-0.221868,-0.525452,-0.0880687,-0.555316,0.506254,1.24699,1.49994,-1.17206,-0.213386,-0.609868,-0.372609,-0.160543,-3.90521,-0.665099,-3.29053,-0.0125134,5.41304,0.750412,-0.0188518,-0.805311,
260,0.0169072,-0.141742,-0.368234,-0.299281,-0.190127,0,0.0135282,0.00670837,0.513305,0.994502,-0.0243234,-0.0721191,0.0719242,0.0854239,0.843382,-0.445379,-0.525966,0.202134,-0.518136,0.506116,1.21894,1.28117,-1.18047,-0.769405,-0.727915,-0.0372712,0.381637,-6.10861,-2.53337,-5.63163,-0.00718621,6.189,0.207402,0.012974,-0.321025,
261,0.00779822,-0.343989,-0.346458,-0.320572,-0.1023,0,-0.175925,-0.0172844,0.486319,0.994252,-0.0297065,-0.0762832,0.0689976,-0.279041,0.665288,-0.552218,-0.523143,0.50796,-0.521216,0.510237,1.1816,0.427356,-0.655743,-0.109788,0.58559,-0.297757,-0.579155,-8.45325,-4.57188,0.630765,0.0697575,6.04992,-0.0887497,0.149033,-1.13305,
262,-0.0148798,-0.366995,0.0273198,-0.0650149,-0.0698059,0,-0.333323,-0.0267961,0.472568,0.993868,-0.0075151,-0.0848115,0.0705442,-0.602812,0.477501,-0.529419,-0.523172,0.545264,-0.528497,0.518357,1.0637,0.916656,-0.943935,-0.450986,0.989639,-0.953256,-0.765821,0.489565,0.248742,0.213251,-0.0147774,-1.03526,-0.201585,0.207377,-3.56187,
263,0.0506145,-0.29876,0.158929,-0.0053114,0.0259857,0,-0.300459,-0.0254201,0.447987,0.993338,0.00287414,-0.0974301,0.0614682,-0.533155,0.512151,-0.52456,-0.523371,0.436496,-0.542589,0.524655,0.822919,1.39021,-0.531495,0.00107249,-0.657156,0.940728,0.748062,1.50992,0.524493,0.0297003,0.0471872,-3.16141,-0.313171,-0.00806205,-6.05001,
264,0.0602137,-0.163018,0.261273,0.0568833,0.157387,0,-0.2503,-0.0215635,0.452811,0.993959,-0.00804661,-0.0574003,0.0932009,-0.431592,0.536654,-0.520263,-0.523278,0.23299,-0.560381,0.524,0.493838,1.72656,-0.520431,-0.0722338,-0.474729,1.21911,1.46141,2.562,0.46221,0.17692,-0.00899096,-5.06234,-0.435554,-0.0063684,-3.02293,
265,0.0569995,0.0417802,0.340705,0.118241,0.128612,0,-0.161724,-0.0137442,0.442124,0.991524,-0.015332,-0.0331089,0.124692,-0.259018,0.5699,-0.483108,-0.523485,-0.0592149,-0.585229,0.523932,0.502324,1.89014,-0.502516,-0.387901,0.592385,1.12569,1.06385,4.32499,0.861674,1.29624,-0.00220793,-6.60748,-0.556556,0.000345503,0.669629,
266,0.0171926,0.281474,0.355965,0.157543,0.0520157,0,-0.0176443,0.000762877,0.414498,0.989144,-0.00809891,-0.00753282,0.146532,0.0129575,0.632288,-0.396184,-0.523569,-0.40976,-0.613586,0.52394,0.54288,2.56157,-0.995361,0.40098,-0.441677,-0.0266255,0.286432,6.29116,1.34895,2.19358,-0.000715799,-7.20318,-0.326719,0.00239356,0.987977,
267,-0.01614,0.386039,-0.093459,-0.0167672,-0.0720778,0,0.174671,0.0250236,0.467234,0.991889,-0.00724086,-0.0271382,0.123969,0.375786,0.715286,-0.277475,-0.524121,-0.576698,-0.618843,0.523816,0.643725,2.79396,-1.0125,0.99666,0.257082,-0.990636,-1.7646,8.3659,2.15231,2.53727,-0.0173688,1.0791,-0.0549415,-0.00310271,3.00814,
268,0.0200599,0.334758,-0.148914,-0.152385,-0.233896,0,0.27412,0.043775,0.505924,0.994444,0.00395139,-0.0482985,0.0934508,0.575804,0.816975,-0.167614,-0.525098,-0.493182,-0.616781,0.519796,0.860968,2.43044,-0.804039,0.632632,0.163986,0.0547471,-1.12788,-0.982319,1.91653,1.87193,-0.0295747,2.20213,0.160279,-0.145268,5.64994,
269,-0.0561043,0.23316,-0.24482,-0.209626,-0.389156,0,0.233004,0.0410442,0.527627,0.995951,0.00585888,-0.0567553,0.069469,0.49972,0.88257,-0.118715,-0.526272,-0.336453,-0.600728,0.516537,1.19668,2.4318,-0.707285,0.431858,-0.531105,-2.14949,-0.424636,-2.02853,0.724008,0.0956908,-0.000960875,4.0355,0.493754,0.0320448,7.6833,
270,-0.0373847,0.068359,-0.321067,-0.262912,-0.369133,0,0.157796,0.0291135,0.544809,0.9919,-0.0155394,-0.113407,0.0550707,0.355661,0.87935,-0.184762,-0.526296,-0.0969798,-0.569702,0.507957,1.25152,1.77991,-0.70017,0.0777726,-0.744987,-1.60728,-0.124477,-3.72666,-0.836958,-2.69115,0.0178627,5.51556,0.749219,-0.380132,-0.830682,
271,0.0325386,-0.140026,-0.368729,-0.300031,-0.235159,0,0.0309845,0.00836895,0.542424,0.990628,-0.00979708,-0.112792,0.0764073,0.113723,0.79034,-0.379818,-0.522894,0.199655,-0.52807,0.481824,1.22261,1.51571,-0.914002,-0.293035,0.448286,0.417861,1.229,-5.90816,-2.71338,-5.15365,0.018071,6.35416,0.923645,-0.652883,-0.317298,
272,0.0449592,-0.348535,-0.361306,-0.316925,-0.0847875,0,-0.153479,-0.0135284,0.516486,0.989558,-0.00614393,-0.0946113,0.108562,-0.241131,0.602558,-0.577439,-0.523363,0.515276,-0.520382,0.455898,1.18136,1.61171,-0.77711,-0.731762,0.337767,0.776913,0.83242,-8.24723,-4.77846,0.424246,-0.0144743,6.28139,-0.0876593,-0.381642,-1.32192,
273,0.0127029,-0.369225,0.0297162,-0.0575334,-0.0612358,0,-0.330036,-0.0265755,0.47113,0.985554,-0.00128284,-0.0852283,0.146347,-0.595913,0.479051,-0.535793,-0.523817,0.548918,-0.526891,0.444754,1.0536,2.13219,-1.02071,-1.09415,0.440896,-0.156661,0.722086,-0.257864,0.900883,0.640116,-0.00502952,-1.12258,-0.1736,-0.0327722,-3.77219,
274,0.114539,-0.298618,0.175752,0.0152491,0.028978,0,-0.302862,-0.0259555,0.421518,0.984912,0.0101217,-0.0609431,0.161654,-0.537547,0.518669,-0.516217,-0.523224,0.436275,-0.539453,0.445284,0.801567,2.30985,-0.25882,-0.5075,-0.368694,2.80174,0.844607,1.39747,0.550331,0.134579,-0.00156586,-3.31083,-0.310209,0.0396856,-6.28646,
275,0.0271003,-0.154902,0.268777,0.0789874,0.15173,0,-0.253932,-0.0223427,0.390213,0.982621,-0.0115306,0.00683694,0.185136,-0.437904,0.548035,-0.504541,-0.523474,0.221195,-0.558611,0.467649,0.481339,2.2098,-0.677549,-0.464379,0.325446,0.259964,0.884088,2.54102,0.607844,0.336186,-0.00506294,-5.29735,-0.443899,0.860154,-1.91039,
276,0.0221718,0.0548986,0.32688,0.132553,0.113075,0,-0.16825,-0.0148054,0.398223,0.977083,-0.00191351,-0.0140178,0.212386,-0.269982,0.588976,-0.461059,-0.523458,-0.0778405,-0.57977,0.51467,0.50332,2.59321,-0.967546,0.726445,-0.0851585,0.11745,1.76802,4.18305,1.03698,1.37865,0.00263935,-6.60107,-0.387027,1.00162,0.661188,
277,-0.00876997,0.294338,0.364666,0.180893,0.0345001,0,-0.0303081,-0.000504132,0.428339,0.968021,-0.00633515,-0.0195446,0.250028,-0.0081732,0.662419,-0.372807,-0.523537,-0.429629,-0.599866,0.528699,0.545952,2.87326,-1.08989,0.664071,-0.366543,-0.777011,0.891324,6.21328,1.85217,2.15828,-0.00166741,-7.43608,-0.377449,-0.128398,1.0485,
278,3.8504e-05,0.37672,-0.0754088,0.012326,-0.0876686,0,0.162985,0.0259796,0.475192,0.968543,-0.00360384,-0.0399749,0.245587,0.358246,0.778987,-0.259402,-0.524166,-0.56125,-0.611346,0.522048,0.65125,2.74443,-0.814155,0.819695,0.111495,-0.523053,-1.10292,8.49714,2.92164,2.37023,-0.0212853,0.870937,-0.191889,-0.144896,3.13492,
279,0.0120632,0.333134,-0.132339,-0.119761,-0.243447,0,0.267047,0.048814,0.508151,0.972446,0.0170783,-0.0449736,0.228111,0.569287,0.921592,-0.160103,-0.525792,-0.490594,-0.614784,0.513996,0.872843,2.37593,-0.714572,0.44043,0.904528,-0.177128,-0.249615,-0.765737,2.81439,1.59938,-0.0371286,1.95327,0.036772,-0.175636,5.70866,
280,-0.0562868,0.242641,-0.197327,-0.167389,-0.389077,0,0.230807,0.04887,0.532993,0.9737,0.0288591,-0.0566947,0.21877,0.506536,1.03695,-0.125586,-0.527308,-0.350688,-0.601791,0.509191,1.20806,2.1466,-0.0921346,1.13641,-1.09661,-2.15581,-0.555625,-1.69251,1.81467,-0.187756,-0.0111838,3.50449,0.558563,0.0536396,7.53377,
281,-0.037828,0.0969147,-0.279203,-0.218837,-0.357641,0,0.166451,0.0394748,0.575023,0.973488,0.0123166,-0.105901,0.202372,0.387463,1.0947,-0.205417,-0.528083,-0.137709,-0.566006,0.501496,1.25429,1.7826,-0.186046,0.515756,-1.09168,-1.6219,-0.401786,-3.05655,0.506989,-2.98298,-0.0164057,4.99567,0.874949,-0.359438,-0.931416,
282,-0.0344071,-0.0956276,-0.329067,-0.261085,-0.212589,0,0.0595609,0.0188013,0.58453,0.969294,-0.0068156,-0.150363,0.194457,0.18711,1.07925,-0.416067,-0.528786,0.135869,-0.519143,0.476886,1.22621,1.60478,-0.243614,-0.134,-1.22422,-1.5236,0.0643733,-4.94172,-1.11327,-5.42371,-0.0112411,5.94028,0.422976,-0.622591,-0.2076,
283,0.025712,-0.29898,-0.335272,-0.287065,-0.103719,0,-0.0998348,-0.0103704,0.569136,0.966126,-0.0140904,-0.17112,0.192666,-0.113994,0.977032,-0.559896,-0.527534,0.436838,-0.520543,0.440081,1.19805,1.64223,-0.182012,-0.39247,0.701974,0.215752,-0.180013,-7.08142,-2.96122,0.631003,0.074695,6.1002,-0.0966823,-0.848172,-0.915413,
284,0.0370981,-0.369245,0.0304138,-0.157206,-0.0826166,0,-0.303803,-0.0377768,0.540459,0.964528,0.00224123,-0.158692,0.210946,-0.520729,0.779473,-0.531674,-0.523289,0.548951,-0.526946,0.402535,1.09876,1.86972,-0.0442983,-0.741566,1.27194,0.549403,1.16248,-9.16558,-4.92537,0.291083,0.0882143,-0.567139,-0.157721,-0.653826,-3.04197,
285,0.0407041,-0.318478,0.140519,0.0126537,0.00149996,0,-0.316416,-0.026872,0.492447,0.964941,0.0232945,-0.138342,0.221827,-0.565712,0.510257,-0.524891,-0.523147,0.467368,-0.54177,0.378757,0.882869,2.19612,-0.309633,-1.20012,1.05441,0.653921,0.132791,1.44819,-4.77864,0.044312,-0.0165318,-2.69725,-0.429446,-0.321812,-5.57426,
286,0.114654,-0.200323,0.262721,0.0700828,0.135753,0,-0.269061,-0.0219674,0.466053,0.964452,0.0147522,-0.0936453,0.246669,-0.47115,0.500807,-0.523537,-0.523412,0.287641,-0.564403,0.368712,0.552983,2.58365,0.459423,-0.211056,-0.160801,2.80492,1.67364,2.33484,0.844164,0.0108636,-0.00291601,-4.52013,-0.491329,-0.0770111,-7.61122,
287,0.0859263,-0.0128894,0.350981,0.136696,0.141588,0,-0.187636,-0.0159865,0.449356,0.958176,-0.00816956,-0.0450965,0.282486,-0.309205,0.555294,-0.498081,-0.523503,0.0182585,-0.592231,0.385806,0.495561,2.76743,0.493554,-0.511476,0.0983326,1.96606,1.29632,4.12536,1.32555,0.99593,-0.00172134,-6.23587,-0.619134,0.756377,0.773928,
288,-0.00966502,0.221536,0.380417,0.183944,0.0752212,0,-0.0502376,-0.00277002,0.41876,0.95346,-0.0104351,-0.0139218,0.301016,-0.0462585,0.643093,-0.422887,-0.523617,-0.31909,-0.623825,0.439231,0.531477,3.27023,-0.0322026,0.139236,0.555208,-0.802961,-0.339847,6.21645,1.97246,2.02426,-0.00340701,-7.14641,-0.452234,1.40488,0.695789,
289,-0.0110202,0.381682,-0.00320242,0.0377771,-0.0347992,0,0.142565,0.0223392,0.481289,0.959178,-0.00388379,-0.030279,0.28115,0.318046,0.754448,-0.309549,-0.524309,-0.56946,-0.627873,0.507273,0.607227,3.50567,0.0371195,1.21545,0.415267,-0.842824,-1.77376,8.49321,2.78717,2.51922,-0.0221362,0.0785751,-0.0282038,1.31114,2.29661,
290,-0.00937776,0.351236,-0.0806448,-0.101528,-0.188211,0,0.266589,0.0473002,0.53034,0.966539,0.0165643,-0.047535,0.251533,0.566625,0.897164,-0.193709,-0.525506,-0.519637,-0.625079,0.530182,0.789068,3.1564,0.124994,0.737976,0.648206,-0.796548,-0.515308,-0.446549,2.92364,2.10821,-0.0255535,1.51088,0.136395,-0.157068,4.95362,
291,-0.00931861,0.27362,-0.182535,-0.154974,-0.349213,0,0.237953,0.0493375,0.554846,0.968046,0.0365124,-0.063012,0.239964,0.519302,1.02115,-0.124922,-0.526688,-0.397707,-0.609748,0.520668,1.09499,3.09772,0.11472,0.234704,0.545628,-0.79602,-0.495358,-1.23556,2.04289,0.656158,-0.022188,3.35172,0.474423,-0.222236,7.26376,
292,0.0151173,0.136468,-0.261635,-0.207877,-0.396271,0,0.186638,0.0432465,0.572333,0.975242,0.0356801,-0.0576916,0.210479,0.425576,1.09201,-0.155373,-0.528366,-0.194516,-0.575897,0.509428,1.27899,2.15491,0.113559,0.423382,-0.53445,-0.0914178,-1.27552,-2.51063,0.807668,-1.87345,-0.0321822,4.83263,0.841361,-0.2352,-1.11182,
